desertionNo,filename,happenDt,happenPlace,kindCd,colorCd,age,weight,noticeNo,noticeSdt,noticeEdt,popfile,processState,sexCd,neuterYn,specialMark,careNm,careTel,careAddr,orgNm,chargeNm,officetel
4.47521E+14,http://www.animal.go.kr/files/shelter/2023/05/202306081406945_s.jpg,20230608,경북 성주군 용암면 운용로1166,[개] 말티즈,흰색,2023(년생),1.5(Kg),경북-성주-2023-00189,20230608,20230615,http://www.animal.go.kr/files/shelter/2023/05/202306081406945.jpg,보호중,M,N,[Table],바른길동물병원,010-2949-6699,경상북도 성주군 성주읍 성주읍1길 24-1  ,경상북도 성주군,이승미,054-930-6683
4.47521E+14,http://www.animal.go.kr/files/shelter/2023/05/202306081406315_s.jpg,20230608,용암면 상신리 159농막,[개] 믹스견,노랑에 흰색,2022(년생),4(Kg),경북-성주-2023-00188,20230608,20230615,http://www.animal.go.kr/files/shelter/2023/05/202306081406315.jpg,보호중,M,Y,[Table],성주유기동물보호센터,010-2949-6699,경상북도 성주군 선남면 선노로 522 (선남면) ,경상북도 성주군,이승미,054-930-6683
4.47514E+14,http://www.animal.go.kr/files/shelter/2023/05/202306081506813_s.jpg,20230608,군위읍 금구리,[개] 믹스견,갈색,2023(60일미만)(년생),4(Kg),경북-군위-2023-00113,20230608,20230619,http://www.animal.go.kr/files/shelter/2023/05/202306081506813.jpg,보호중,M,N,[Table],우성동물병원,054-382-1357,경상북도 군위군 군위읍 중앙1길 17 (군위읍) ,경상북도 군위군,군위군,054-380-6183
4.47513E+14,http://www.animal.go.kr/files/shelter/2023/05/202306081206805_s.jpg,20230608,동부동,[개] 푸들,갈색,2020(년생),7.16(Kg),경북-경산-2023-00355,20230608,20230619,http://www.animal.go.kr/files/shelter/2023/05/202306081206805.jpg,종료(반환),M,Y,[Table],경산시유기동물보호소,010-2536-0955,경상북도 경산시 용성면 사양지길 95 (용성면) ,경상북도 경산시,김홍근,053-810-6744
4.47512E+14,http://www.animal.go.kr/files/shelter/2023/05/202306081706532_s.jpg,20230608,신기유곡길,[개] 비글,"검정,갈,흰색",2016(년생),15(Kg),경북-문경-2023-00189,20230608,20230615,http://www.animal.go.kr/files/shelter/2023/05/202306081706532.jpg,보호중,F,N,[Table],종합축산,054-552-2233,경상북도 문경시 중앙로 170 (흥덕동) 종합축산,경상북도 문경시,문경시 유통축산과,054-550-6282
4.47512E+14,http://www.animal.go.kr/files/shelter/2023/05/202306081006169[1]_s.jpg,20230608,모전119,[개] 믹스견,흰색,2023(60일미만)(년생),2(Kg),경북-문경-2023-00188,20230608,20230615,http://www.animal.go.kr/files/shelter/2023/05/202306081006169[1].jpg,보호중,F,N,[Table],종합축산,054-552-2233,경상북도 문경시 중앙로 170 (흥덕동) 종합축산,경상북도 문경시,문경시 유통축산과,054-550-6282
4.47505E+14,http://www.animal.go.kr/files/shelter/2023/05/202306081706266_s.jpg,20230608,경주시 감포읍 7길7부근 ,[고양이] 한국 고양이,치즈,2023(년생),0.5(Kg),경북-경주-2023-00572,20230608,20230619,http://www.animal.go.kr/files/shelter/2023/05/202306081706266.jpg,보호중,M,N,[Table],경주동물사랑보호센터,010-8889-2883,경상북도 경주시 천북면 천북로 8-4  경주시 동물사랑보호센터,경상북도 경주시,경주시,054-760-2883
4.47505E+14,http://www.animal.go.kr/files/shelter/2023/05/202306081606265_s.jpg,20230608,경주시 봉황로55 부근,[고양이] 한국 고양이,검은색,2023(년생),0.5(Kg),경북-경주-2023-00571,20230608,20230619,http://www.animal.go.kr/files/shelter/2023/05/202306081606265.jpg,보호중,M,N,[Table],경주동물사랑보호센터,010-8889-2883,경상북도 경주시 천북면 천북로 8-4  경주시 동물사랑보호센터,경상북도 경주시,경주시,054-760-2883
4.47505E+14,http://www.animal.go.kr/files/shelter/2023/05/202306081606874_s.jpg,20230608,경주시 봉황로55 부근,[고양이] 한국 고양이,고등어,2023(년생),0.6(Kg),경북-경주-2023-00570,20230608,20230619,http://www.animal.go.kr/files/shelter/2023/05/202306081606874.jpg,보호중,F,N,[Table],경주동물사랑보호센터,010-8889-2883,경상북도 경주시 천북면 천북로 8-4  경주시 동물사랑보호센터,경상북도 경주시,경주시,054-760-2883
4.47505E+14,http://www.animal.go.kr/files/shelter/2023/05/202306081606648_s.jpg,20230608,산내면 장사길 418-53,[개] 믹스견,흰색,2021(년생),16.5(Kg),경북-경주-2023-00569,20230608,20230619,http://www.animal.go.kr/files/shelter/2023/05/202306081606648.jpg,보호중,M,N,[Table],경주동물사랑보호센터,010-8889-2883,경상북도 경주시 천북면 천북로 8-4  경주시 동물사랑보호센터,경상북도 경주시,경주시,054-760-2883
4.47505E+14,http://www.animal.go.kr/files/shelter/2023/05/202306081606498_s.jpg,20230608,산내면 임동길 193-13,[개] 믹스견,갈색,2023(년생),6.3(Kg),경북-경주-2023-00568,20230608,20230619,http://www.animal.go.kr/files/shelter/2023/05/202306081606498.jpg,보호중,F,N,[Table],경주동물사랑보호센터,010-8889-2883,경상북도 경주시 천북면 천북로 8-4  경주시 동물사랑보호센터,경상북도 경주시,경주시,054-760-2883
4.47505E+14,http://www.animal.go.kr/files/shelter/2023/05/202306081606805_s.jpg,20230608,산내면 임동길 193-13,[개] 믹스견,흰색,2023(년생),10(Kg),경북-경주-2023-00567,20230608,20230619,http://www.animal.go.kr/files/shelter/2023/05/202306081606805.jpg,보호중,M,N,[Table],경주동물사랑보호센터,010-8889-2883,경상북도 경주시 천북면 천북로 8-4  경주시 동물사랑보호센터,경상북도 경주시,경주시,054-760-2883
4.47505E+14,http://www.animal.go.kr/files/shelter/2023/05/202306081606642_s.jpg,20230608,산내면 임동길 193-13,[개] 믹스견,흰색,2023(년생),8(Kg),경북-경주-2023-00566,20230608,20230619,http://www.animal.go.kr/files/shelter/2023/05/202306081606642.jpg,보호중,F,N,[Table],경주동물사랑보호센터,010-8889-2883,경상북도 경주시 천북면 천북로 8-4  경주시 동물사랑보호센터,경상북도 경주시,경주시,054-760-2883
4.47505E+14,http://www.animal.go.kr/files/shelter/2023/05/202306081606745_s.jpg,20230608,산내면 임동길 193-13,[개] 믹스견,흰색,2023(년생),8.5(Kg),경북-경주-2023-00565,20230608,20230619,http://www.animal.go.kr/files/shelter/2023/05/202306081606745.jpg,보호중,M,N,[Table],경주동물사랑보호센터,010-8889-2883,경상북도 경주시 천북면 천북로 8-4  경주시 동물사랑보호센터,경상북도 경주시,경주시,054-760-2883
4.47505E+14,http://www.animal.go.kr/files/shelter/2023/05/202306081006813_s.jpg,20230608,내남면 명계바탕골길 42,[개] 믹스견,흰색,2023(년생),2.3(Kg),경북-경주-2023-00564,20230608,20230619,http://www.animal.go.kr/files/shelter/2023/05/202306081006813.jpg,보호중,M,N,[Table],경주동물사랑보호센터,010-8889-2883,경상북도 경주시 천북면 천북로 8-4  경주시 동물사랑보호센터,경상북도 경주시,경주시,054-760-2883
4.47505E+14,http://www.animal.go.kr/files/shelter/2023/05/202306081006998_s.jpg,20230608,경주시 율동1350부근,[고양이] 메인쿤,흰색,2018(년생),7(Kg),경북-경주-2023-00563,20230608,20230619,http://www.animal.go.kr/files/shelter/2023/05/202306081006998.jpg,보호중,M,N,[Table],경주동물사랑보호센터,010-8889-2883,경상북도 경주시 천북면 천북로 8-4  경주시 동물사랑보호센터,경상북도 경주시,경주시,054-760-2883
4.46495E+14,http://www.animal.go.kr/files/shelter/2023/05/202306081706417[1]_s.jpg,20230608,삼향읍 남악5로 72번길 81-18,[개] 프렌치 불독,검정,2020(년생),8(Kg),전남-무안-2023-00140,20230608,20230619,http://www.animal.go.kr/files/shelter/2023/05/202306081706417[1].jpg,보호중,M,U,[Table],무안군유기동물보호소,061-450-4059,전라남도 무안군 무안읍 면주길 99  ,전라남도 무안군,무안군,061-450-4494
4.46494E+14,http://www.animal.go.kr/files/shelter/2023/05/202306081506383_s.jpg,20230608,영암읍 제일마트 주변,[개] 믹스견,검정,2019(년생),10(Kg),전남-영암-2023-00227,20230608,20230619,http://www.animal.go.kr/files/shelter/2023/05/202306081506383.png,보호중,F,N,[Table],유기동물 삼호 보호소,010-9599-5400,전라남도 영암군 삼호읍 녹색로 1117-49 (삼호읍) 영암유기동물 삼호보호소,전라남도 영암군,영암군청,061-470-2506
4.4649E+14,http://www.animal.go.kr/files/shelter/2023/05/202306081206229_s.jpg,20230608,한천면 고시리 389,[개] 믹스견,흰색,2013(년생),25.00(Kg),전남-화순-2023-00128,20230608,20230619,http://www.animal.go.kr/files/shelter/2023/05/202306081206229.jpg,보호중,M,N,[Table],화순군유기동물보호소,010-2663-6907,전라남도 화순군 한천면 덕음로 115 (한천면) ,전라남도 화순군,백기안,061-379-3658
4.4649E+14,http://www.animal.go.kr/files/shelter/2023/05/202306081206203_s.jpg,20230608,춘양면 석정리 일대,[개] 믹스견,흰색,2015(년생),6.00(Kg),전남-화순-2023-00127,20230608,20230619,http://www.animal.go.kr/files/shelter/2023/05/202306081206203.jpg,보호중,F,N,[Table],화순군유기동물보호소,010-2663-6907,전라남도 화순군 한천면 덕음로 115 (한천면) ,전라남도 화순군,백기안,061-379-3658
4.46488E+14,http://www.animal.go.kr/files/shelter/2023/05/202306080806660_s.jpg,20230608,점암면 신안용정길 75,[개] 믹스견,갈색,2023(년생),6(Kg),전남-고흥-2023-00145,20230608,20230619,http://www.animal.go.kr/files/shelter/2023/05/202306080806660.jpg,보호중,F,U,[Table],고흥군임시보호센터,010-3625-1447,"전라남도 고흥군 포두면 우주로 607 (포두면, 소매점) ",전라남도 고흥군,서홍석,061-830-5394
4.46482E+14,http://www.animal.go.kr/files/shelter/2023/05/202306081706450_s.jpg,20230608,봉화오피스텔2,[개] 푸들,검정색,2017(년생),6.2(Kg),전남-순천-2023-00339,20230608,20230619,http://www.animal.go.kr/files/shelter/2023/05/202306081706450.jpg,보호중,F,N,[Table],순천시유기동물보호소,061-749-8793,"전라남도 순천시 승주읍 승주로 628 (승주읍, 농업기술센터) 순천시유기동물보호소",전라남도 순천시,순천시,061-749-3094
4.46482E+14,http://www.animal.go.kr/files/shelter/2023/05/202306081706667[1]_s.jpg,20230608,봉화오피스텔1,[개] 푸들,검정색,2017(년생),6.2(Kg),전남-순천-2023-00338,20230608,20230619,http://www.animal.go.kr/files/shelter/2023/05/202306081706667[1].jpg,보호중,M,N,[Table],순천시유기동물보호소,061-749-8793,"전라남도 순천시 승주읍 승주로 628 (승주읍, 농업기술센터) 순천시유기동물보호소",전라남도 순천시,순천시,061-749-3094
4.46482E+14,http://www.animal.go.kr/files/shelter/2023/05/202306081706473_s.jpg,20230608,구상마을1,[개] 믹스견,흰색,2023(60일미만)(년생),2.6(Kg),전남-순천-2023-00337,20230608,20230619,http://www.animal.go.kr/files/shelter/2023/05/202306081706473.jpg,보호중,M,N,[Table],순천시유기동물보호소,061-749-8793,"전라남도 순천시 승주읍 승주로 628 (승주읍, 농업기술센터) 순천시유기동물보호소",전라남도 순천시,순천시,061-749-3094
4.46482E+14,http://www.animal.go.kr/files/shelter/2023/05/202306081706846_s.jpg,20230608,구상마을2,[개] 믹스견,흰색,2023(60일미만)(년생),2.52(Kg),전남-순천-2023-00336,20230608,20230619,http://www.animal.go.kr/files/shelter/2023/05/202306081706846.jpg,보호중,M,N,[Table],순천시유기동물보호소,061-749-8793,"전라남도 순천시 승주읍 승주로 628 (승주읍, 농업기술센터) 순천시유기동물보호소",전라남도 순천시,순천시,061-749-3094
4.46482E+14,http://www.animal.go.kr/files/shelter/2023/05/202306081706109_s.jpg,20230608,구상마을4,[개] 믹스견,흰색,2023(60일미만)(년생),2.1(Kg),전남-순천-2023-00335,20230608,20230619,http://www.animal.go.kr/files/shelter/2023/05/202306081706109.jpg,보호중,F,N,[Table],순천시유기동물보호소,061-749-8793,"전라남도 순천시 승주읍 승주로 628 (승주읍, 농업기술센터) 순천시유기동물보호소",전라남도 순천시,순천시,061-749-3094
4.46482E+14,http://www.animal.go.kr/files/shelter/2023/05/202306081706197[1]_s.jpg,20230608,구상마을3,[개] 믹스견,흰색,2023(60일미만)(년생),2.4(Kg),전남-순천-2023-00334,20230608,20230619,http://www.animal.go.kr/files/shelter/2023/05/202306081706197[1].jpg,보호중,M,N,[Table],순천시유기동물보호소,061-749-8793,"전라남도 순천시 승주읍 승주로 628 (승주읍, 농업기술센터) 순천시유기동물보호소",전라남도 순천시,순천시,061-749-3094
4.46481E+14,http://www.animal.go.kr/files/shelter/2023/05/202306081506616_s.jpg,20230608,충무동 원불교 뒤편,[개] 믹스견,갈색,2023(년생),6.5(Kg),전남-여수-2023-00287,20230608,20230619,http://www.animal.go.kr/files/shelter/2023/05/202306081506616.jpg,보호중,F,N,[Table],유기동물보호소,061-659-2474,"전라남도 여수시 주동1길 32 (주삼동, 여수시농업기술센터) 여수시 유기동물보호소",전라남도 여수시,반려동물팀,061-659-2474
4.46481E+14,http://www.animal.go.kr/files/shelter/2023/05/202306081406798_s.jpg,20230608,안심산길 111,[고양이] 한국 고양이,노란색,2022(년생),3.6(Kg),전남-여수-2023-00286,20230608,20230619,http://www.animal.go.kr/files/shelter/2023/05/202306081406798.jpg,보호중,F,N,[Table],유기동물보호소,061-659-2474,"전라남도 여수시 주동1길 32 (주삼동, 여수시농업기술센터) 여수시 유기동물보호소",전라남도 여수시,반려동물팀,061-659-2474
4.45479E+14,http://www.animal.go.kr/files/shelter/2023/05/202306081506782_s.jpg,20230608,부안읍 밖여술길 79,[개] 믹스견,"검정, 갈색",2023(년생),1.5(Kg),전북-부안-2023-00354,20230608,20230623,http://www.animal.go.kr/files/shelter/2023/05/202306081506782.jpg,보호중,M,U,[Table],부안군 동물보호센터,063-580-4499,전라북도 부안군 주산면 주산로 369  부안군 동물보호센터,전라북도 부안군,부안군,063-580-4499
4.45479E+14,http://www.animal.go.kr/files/shelter/2023/05/202306081506295_s.jpg,20230608,동물보호소,[개] 믹스견,"흰색, 검정",2023(60일미만)(년생),0.5(Kg),전북-부안-2023-00353,20230608,20230623,http://www.animal.go.kr/files/shelter/2023/05/202306081506295.jpg,보호중,F,N,[Table],부안군 동물보호센터,063-580-4499,전라북도 부안군 주산면 주산로 369  부안군 동물보호센터,전라북도 부안군,부안군,063-580-4499
4.45479E+14,http://www.animal.go.kr/files/shelter/2023/05/202306081506601[1]_s.jpg,20230608,동물보호소,[개] 믹스견,"흰색, 검정",2023(60일미만)(년생),0.5(Kg),전북-부안-2023-00352,20230608,20230623,http://www.animal.go.kr/files/shelter/2023/05/202306081506601[1].jpg,보호중,F,N,[Table],부안군 동물보호센터,063-580-4499,전라북도 부안군 주산면 주산로 369  부안군 동물보호센터,전라북도 부안군,부안군,063-580-4499
4.45473E+14,http://www.animal.go.kr/files/shelter/2023/05/202306081806401_s.jpg,20230608,진안군 성수면 원구신마을,[개] 믹스견,황색,2020(년생),13(Kg),전북-진안-2023-00059,20230608,20230619,http://www.animal.go.kr/files/shelter/2023/05/202306081806401.jpg,보호중,F,N,[Table],진안군유기동물보호소,063-430-8174,전라북도 진안군 진안읍 예리길 36  .,전라북도 진안군,진안군,063-430-8174
4.45473E+14,http://www.animal.go.kr/files/shelter/2023/05/20230608170604_s.jpg,20230608,진안군 백운면 백운동길,[고양이] 믹스묘,검정,2023(60일미만)(년생),2.5(Kg),전북-진안-2023-00052,20230608,20230619,http://www.animal.go.kr/files/shelter/2023/05/20230608170604.jpg,보호중,Q,N,[Table],진안군유기동물보호소,063-430-8174,전라북도 진안군 진안읍 예리길 36  .,전라북도 진안군,진안군,063-430-8174
4.45473E+14,http://www.animal.go.kr/files/shelter/2023/05/202306081706246_s.jpg,20230608,진안군 백운면 백운동길,[고양이] 믹스묘,흰색&황색,2023(60일미만)(년생),2.5(Kg),전북-진안-2023-00051,20230608,20230619,http://www.animal.go.kr/files/shelter/2023/05/202306081706246.jpg,보호중,Q,N,[Table],진안군유기동물보호소,063-430-8174,전라북도 진안군 진안읍 예리길 36  .,전라북도 진안군,진안군,063-430-8174
4.45473E+14,http://www.animal.go.kr/files/shelter/2023/05/202306081706570_s.jpg,20230608,진안군 백운면 백운동길,[고양이] 믹스묘,삼색,2023(60일미만)(년생),2.5(Kg),전북-진안-2023-00050,20230608,20230619,http://www.animal.go.kr/files/shelter/2023/05/202306081706570.jpg,보호중,Q,N,[Table],진안군유기동물보호소,063-430-8174,전라북도 진안군 진안읍 예리길 36  .,전라북도 진안군,진안군,063-430-8174
4.45473E+14,http://www.animal.go.kr/files/shelter/2023/05/202306081706762_s.jpg,20230608,진안군 백운면 백운동길,[고양이] 믹스묘,흰색&황색,2023(60일미만)(년생),2.5(Kg),전북-진안-2023-00049,20230608,20230619,http://www.animal.go.kr/files/shelter/2023/05/202306081706762.jpg,보호중,Q,N,[Table],진안군유기동물보호소,063-430-8174,전라북도 진안군 진안읍 예리길 36  .,전라북도 진안군,진안군,063-430-8174
4.45473E+14,http://www.animal.go.kr/files/shelter/2023/05/202306081706313_s.jpg,20230608,진안군 백운면 백운동길,[고양이] 믹스묘,흰색&검정,2023(60일미만)(년생),2.5(Kg),전북-진안-2023-00048,20230608,20230619,http://www.animal.go.kr/files/shelter/2023/05/202306081706313.jpg,보호중,Q,N,[Table],진안군유기동물보호소,063-430-8174,전라북도 진안군 진안읍 예리길 36  .,전라북도 진안군,진안군,063-430-8174
4.45473E+14,http://www.animal.go.kr/files/shelter/2023/05/202306081706911_s.jpg,20230608,진안군 백운면 백운동길,[고양이] 믹스묘,삼색,2023(60일미만)(년생),2.5(Kg),전북-진안-2023-00047,20230608,20230619,http://www.animal.go.kr/files/shelter/2023/05/202306081706911.jpg,보호중,Q,N,[Table],진안군유기동물보호소,063-430-8174,전라북도 진안군 진안읍 예리길 36  .,전라북도 진안군,진안군,063-430-8174
4.4547E+14,http://www.animal.go.kr/files/shelter/2023/05/202306081206745_s.jpg,20230608,노암동,[개] 믹스견,검갈색,2023(60일미만)(년생),4.9(Kg),전북-남원-2023-00260,20230608,20230619,http://www.animal.go.kr/files/shelter/2023/05/202306081206745.jpg,보호중,F,N,[Table],청원동물병원,063-633-3533,전라북도 남원시 죽항동 278번지,전라북도 남원시,남원시,063-620-6422
4.45469E+14,http://www.animal.go.kr/files/shelter/2023/05/202306081106304_s.jpg,20230608,덕천면 천곡사지로 227,[개] 믹스견,"흰색,갈색",2020(년생),8(Kg),전북-정읍-2023-00241,20230608,20230619,http://www.animal.go.kr/files/shelter/2023/05/202306081106304.jpg,보호중,M,N,[Table],정읍시 동물보호소,063-535-6295,전라북도 정읍시 2산단5길 37-1 (하북동) ,전라북도 정읍시,정읍시,063-539-6403
4.45469E+14,http://www.animal.go.kr/files/shelter/2023/05/202306081106787[1]_s.jpg,20230608,덕천면 천곡사지로  227,[개] 믹스견,"갈색,흰색",2020(년생),15(Kg),전북-정읍-2023-00240,20230608,20230619,http://www.animal.go.kr/files/shelter/2023/05/202306081106787[1].jpg,보호중,M,N,[Table],정읍시 동물보호소,063-535-6295,전라북도 정읍시 2산단5길 37-1 (하북동) ,전라북도 정읍시,정읍시,063-539-6403
4.45464E+14,http://www.animal.go.kr/files/shelter/2023/05/202306082006970_s.jpg,20230608,우아로 13,[개] 믹스견,삼색,2020(년생),5.8(Kg),전북-전주-2023-00722,20230608,20230619,http://www.animal.go.kr/files/shelter/2023/05/202306082006970.jpg,종료(반환),M,N,[Table],21세기동물병원,063-251-1015,전라북도 전주시 덕진구 송천동1가 626-42,전라북도 전주시,김민석,063-281-5277
4.45464E+14,http://www.animal.go.kr/files/shelter/2023/05/202306082006741_s.jpg,20230608,반월동 광신프로세스근처,[개] 토이 푸들,갈색,2021(년생),5.3(Kg),전북-전주-2023-00721,20230608,20230619,http://www.animal.go.kr/files/shelter/2023/05/202306082006741.jpg,종료(반환),F,N,[Table],21세기동물병원,063-251-1015,전라북도 전주시 덕진구 송천동1가 626-42,전라북도 전주시,김민석,063-281-5277
4.45464E+14,http://www.animal.go.kr/files/shelter/2023/05/202306081906332_s.jpg,20230608,전주천동로 4,[개] 푸들,갈색,2016(년생),5.5(Kg),전북-전주-2023-00720,20230608,20230619,http://www.animal.go.kr/files/shelter/2023/05/202306081906332.jpg,종료(반환),F,N,[Table],행복한동물병원,063-244-0090,전라북도 전주시 덕진구 인후동1가 806-6,전라북도 전주시,김민석,063-281-5277
4.45464E+14,http://www.animal.go.kr/files/shelter/2023/05/202306081906946_s.jpg,20230608,만성남1길 10,[고양이] 한국 고양이,고등어,2023(60일미만)(년생),0.45(Kg),전북-전주-2023-00719,20230608,20230619,http://www.animal.go.kr/files/shelter/2023/05/202306081906946.jpg,보호중,F,N,[Table],행복한동물병원,063-244-0090,전라북도 전주시 덕진구 인후동1가 806-6,전라북도 전주시,김민석,063-281-5277
4.45464E+14,http://www.animal.go.kr/files/shelter/2023/05/202306081906655_s.jpg,20230608,예송요양병원,[고양이] 한국 고양이,삼색이,2023(60일미만)(년생),0.26(Kg),전북-전주-2023-00718,20230608,20230619,http://www.animal.go.kr/files/shelter/2023/05/202306081906655.jpg,보호중,F,N,[Table],동부동물병원,063-231-2455,전라북도 전주시 완산구 경원동1가 3-10,전라북도 전주시,김민석,063-281-5277
4.45464E+14,http://www.animal.go.kr/files/shelter/2023/05/202306081906812[1]_s.jpg,20230608,예송요양병원,[고양이] 한국 고양이,치즈색,2023(60일미만)(년생),0.26(Kg),전북-전주-2023-00717,20230608,20230619,http://www.animal.go.kr/files/shelter/2023/05/202306081906812[1].jpg,보호중,M,N,[Table],동부동물병원,063-231-2455,전라북도 전주시 완산구 경원동1가 3-10,전라북도 전주시,김민석,063-281-5277
4.45464E+14,http://www.animal.go.kr/files/shelter/2023/05/202306081906436[1]_s.jpg,20230608,예송요양병원,[고양이] 한국 고양이,검정색,2023(60일미만)(년생),0.26(Kg),전북-전주-2023-00716,20230608,20230619,http://www.animal.go.kr/files/shelter/2023/05/202306081906436[1].jpg,보호중,M,N,[Table],동부동물병원,063-231-2455,전라북도 전주시 완산구 경원동1가 3-10,전라북도 전주시,김민석,063-281-5277
4.45464E+14,http://www.animal.go.kr/files/shelter/2023/05/202306081606579[1]_s.jpg,20230608,삼천동 모퉁이 공원,[고양이] 한국 고양이,검정,2023(60일미만)(년생),0.8(Kg),전북-전주-2023-00715,20230608,20230619,http://www.animal.go.kr/files/shelter/2023/05/202306081606579[1].jpg,보호중,F,N,[Table],박영재동물병원,063-284-7774,전라북도 전주시 완산구 전주천서로 111 (서서학동) ,전라북도 전주시,김민석,063-281-5277
4.45464E+14,http://www.animal.go.kr/files/shelter/2023/05/202306081606778[1]_s.jpg,20230608,삼천동 모퉁이 공원,[고양이] 한국 고양이,치즈,2023(60일미만)(년생),0.8(Kg),전북-전주-2023-00714,20230608,20230619,http://www.animal.go.kr/files/shelter/2023/05/202306081606778[1].jpg,보호중,M,N,[Table],박영재동물병원,063-284-7774,전라북도 전주시 완산구 전주천서로 111 (서서학동) ,전라북도 전주시,김민석,063-281-5277
4.45464E+14,http://www.animal.go.kr/files/shelter/2023/05/202306081606368_s.jpg,20230608,삼천동 모퉁이 공원,[고양이] 한국 고양이,치즈,2023(60일미만)(년생),0.8(Kg),전북-전주-2023-00713,20230608,20230619,http://www.animal.go.kr/files/shelter/2023/05/202306081606368.jpg,보호중,M,N,[Table],박영재동물병원,063-284-7774,전라북도 전주시 완산구 전주천서로 111 (서서학동) ,전라북도 전주시,김민석,063-281-5277
4.45464E+14,http://www.animal.go.kr/files/shelter/2023/05/202306081606109_s.jpg,20230608,송천동 롯데마트 근방,[고양이] 한국 고양이,고등어,2023(60일미만)(년생),1.2(Kg),전북-전주-2023-00712,20230608,20230619,http://www.animal.go.kr/files/shelter/2023/05/202306081606109.jpg,보호중,F,N,[Table],박영재동물병원,063-284-7774,전라북도 전주시 완산구 전주천서로 111 (서서학동) ,전라북도 전주시,김민석,063-281-5277
4.45464E+14,http://www.animal.go.kr/files/shelter/2023/05/202306081606441_s.jpg,20230608,송천동 롯데마트 근방,[고양이] 한국 고양이,삼색,2023(60일미만)(년생),1.2(Kg),전북-전주-2023-00711,20230608,20230619,http://www.animal.go.kr/files/shelter/2023/05/202306081606441.jpg,보호중,F,N,[Table],박영재동물병원,063-284-7774,전라북도 전주시 완산구 전주천서로 111 (서서학동) ,전라북도 전주시,김민석,063-281-5277
4.45464E+14,http://www.animal.go.kr/files/shelter/2023/05/202306081606893_s.jpg,20230608,송천동 롯데마트 근방,[고양이] 한국 고양이,삼색,2023(60일미만)(년생),1.2(Kg),전북-전주-2023-00710,20230608,20230619,http://www.animal.go.kr/files/shelter/2023/05/202306081606893.jpg,보호중,F,N,[Table],박영재동물병원,063-284-7774,전라북도 전주시 완산구 전주천서로 111 (서서학동) ,전라북도 전주시,김민석,063-281-5277
4.45464E+14,http://www.animal.go.kr/files/shelter/2023/05/202306081606314_s.jpg,20230608,송천동 롯데마트 근방,[고양이] 한국 고양이,삼색,2023(60일미만)(년생),1.2(Kg),전북-전주-2023-00709,20230608,20230619,http://www.animal.go.kr/files/shelter/2023/05/202306081606314.jpg,보호중,F,N,[Table],박영재동물병원,063-284-7774,전라북도 전주시 완산구 전주천서로 111 (서서학동) ,전라북도 전주시,김민석,063-281-5277
4.45464E+14,http://www.animal.go.kr/files/shelter/2023/05/202306081606450_s.jpg,20230608,솟대로8 길가,[고양이] 한국 고양이,검갈색줄무니,2021(년생),5.5(Kg),전북-전주-2023-00708,20230608,20230619,http://www.animal.go.kr/files/shelter/2023/05/202306081606450.jpg,보호중,F,N,[Table],동부동물병원,063-231-2455,전라북도 전주시 완산구 경원동1가 3-10,전라북도 전주시,김민석,063-281-5277
4.45464E+14,http://www.animal.go.kr/files/shelter/2023/05/20230608160689_s.jpg,20230608,쪽구름로186,[개] 진도견,호피색,2020(년생),25(Kg),전북-전주-2023-00707,20230608,20230619,http://www.animal.go.kr/files/shelter/2023/05/20230608160689.jpg,종료(반환),M,N,[Table],동부동물병원,063-231-2455,전라북도 전주시 완산구 경원동1가 3-10,전라북도 전주시,김민석,063-281-5277
4.44568E+14,http://www.animal.go.kr/files/shelter/2023/05/202306081506928_s.jpg,20230608,당진시 면천면 문봉리 1027-13,[개] 푸들,갈색,2019(년생),5.00(Kg),충남-당진-2023-00234,20230608,20230619,http://www.animal.go.kr/files/shelter/2023/05/202306081506928.jpg,보호중,M,U,[Table],당진시동물보호소,041-356-8210,충청남도 당진시 고대면 연동로 30-6 (고대면) ,충청남도 당진시,당진시,041-350-4232
4.44462E+14,http://www.animal.go.kr/files/shelter/2023/05/202306081706832[1]_s.jpg,20230608,동백로 74-14,[개] 믹스견,백색,2021(년생),5(Kg),충남-태안-2023-00308,20230608,20230619,http://www.animal.go.kr/files/shelter/2023/05/202306081706832[1].jpg,보호중,F,N,[Table],최동물병원,041-672-0346,충청남도 태안군 태안읍 남문리 504-6,충청남도 태안군,태안군,041-670-2371
4.44462E+14,http://www.animal.go.kr/files/shelter/2023/05/20230608110694_s.jpg,20230608,태안읍 동백로 100,[개] 시베리안 허스키,회백색,2021(년생),30(Kg),충남-태안-2023-00307,20230608,20230619,http://www.animal.go.kr/files/shelter/2023/05/20230608110694.jpg,종료(반환),F,U,[Table],최동물병원,041-672-0346,충청남도 태안군 태안읍 남문리 504-6,충청남도 태안군,태안군,041-670-2371
4.4446E+14,http://www.animal.go.kr/files/shelter/2023/05/202306081406338_s.jpg,20230608,홍성읍 남장 주공4단지내,[개] 푸들,갈색,2013(년생),5(Kg),충남-홍성-2023-00305,20230608,20230615,http://www.animal.go.kr/files/shelter/2023/05/202306081406338.jpg,보호중,F,U,[Table],금일동물보호센터,041-634-5400,충청남도 홍성군 홍동면 충절로 625 (홍동면) ,충청남도 홍성군,김우영,041-630-1374
